id,asset_number,name,stock_type,location,quantity_held,quantity_booked,quantity_available,quantity_counted
51356,609026,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46758,609079,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46759,609080,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51357,609081,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46760,609082,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51358,609083,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46761,609084,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51359,609085,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46762,609086,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46763,609087,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46764,609088,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46765,609089,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51360,609090,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46766,609091,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51361,609092,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51362,609093,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46767,609094,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46768,609095,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46769,609096,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46770,609097,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46771,609098,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46772,609099,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51363,609100,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46773,609101,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46774,609102,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46775,609103,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51364,609104,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51365,609105,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46776,609106,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51366,609107,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51367,609108,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46777,609109,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46778,609110,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46779,609111,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46780,609112,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51368,609113,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51369,609114,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46781,609115,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46782,609116,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51370,609117,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51371,609118,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46783,609119,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46784,609120,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46785,609121,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46786,609122,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46787,609123,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46788,609124,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46789,609125,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51372,609126,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46790,609127,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51373,609128,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46791,609142,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51374,609143,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51375,609144,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51376,609145,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46792,609146,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46793,609147,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51377,609148,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51378,609149,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46794,609150,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46795,609151,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46796,609152,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46797,609153,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46798,609154,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46799,609155,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46800,609156,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51379,609157,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46801,609158,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51380,609159,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46802,609160,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46803,609161,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46804,609162,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46805,609163,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51381,609164,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46806,609165,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51382,609166,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51383,609167,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46807,609168,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46808,609169,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51384,609170,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51385,609171,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46809,609172,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51386,609173,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51387,609174,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46810,609175,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51388,609176,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46811,609177,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46812,609178,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46813,609179,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46814,609180,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51389,609181,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46815,609182,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46816,609183,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46817,609184,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46818,609185,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46819,609186,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51390,609187,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51391,609188,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51392,609189,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46820,609190,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46821,609191,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46822,609204,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46823,609205,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46824,609206,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46825,609207,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51393,609208,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46826,609209,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46827,609210,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46828,609211,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46829,609212,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46830,609213,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46831,609214,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51394,609215,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46832,609216,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46833,609217,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46834,609218,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46835,609219,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46836,609220,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46837,609221,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46838,609222,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46839,609223,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46840,609224,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46841,609225,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46842,609226,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46843,609227,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46844,609228,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46845,609229,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46846,609230,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46847,609231,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51395,609232,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46848,609233,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46849,609234,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46850,609235,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46851,609236,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46852,609237,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46853,609238,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51396,609239,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46854,609240,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46855,609241,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51397,609242,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46856,609243,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46857,609244,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51398,609245,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46858,609246,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51399,609247,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46859,609248,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46860,609249,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51400,609250,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46861,609251,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46862,609252,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51401,609253,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46863,609260,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46864,609261,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51402,609262,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46865,609263,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46866,609264,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46867,609265,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46868,609266,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46869,609267,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46870,609268,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46871,609269,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46872,609270,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46873,609271,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46874,609272,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46875,609273,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46876,609274,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46877,609275,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46878,609276,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46879,609277,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46880,609278,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46881,609279,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51403,609280,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46882,609281,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46883,609282,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46884,609283,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46885,609284,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46886,609285,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46887,609286,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46888,609287,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46889,609288,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46890,609289,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46891,609291,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46892,609292,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51404,609293,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46893,609294,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46894,609295,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46895,609296,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46896,609297,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46897,609298,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51405,609299,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46898,609300,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46899,609301,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46900,609302,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51406,609303,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46901,609304,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51407,609305,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46902,609306,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46903,609307,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46904,609308,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46905,609309,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46906,609310,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46907,609311,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46908,609312,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46909,609313,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
51408,609314,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51409,609315,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51410,610240,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51411,610241,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51412,610242,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
51413,610243,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46910,200001,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51414,200002,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51415,200003,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51416,200004,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51417,200006,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51418,200008,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51419,200009,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46911,200010,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46912,200011,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46913,200012,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46914,200013,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51420,200014,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51421,200015,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51422,200018,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51423,200019,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46915,200020,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51424,200021,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46916,200022,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51425,200023,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51426,200024,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46917,200027,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46918,200028,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46919,200031,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51427,200032,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46920,200033,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51428,200034,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51429,200035,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46921,200036,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51430,200037,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46922,200038,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46923,200039,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51431,200041,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46924,200042,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51432,200043,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46925,200044,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51433,200045,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46926,200046,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51434,200047,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46927,200048,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51435,200049,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51436,200051,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51437,200052,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46928,200053,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51438,200054,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51439,200055,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51440,200056,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51441,200057,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51442,200058,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51443,200059,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46929,200060,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46930,200061,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51444,200062,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46931,200063,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51445,200064,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51446,200065,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51447,200067,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51448,200068,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46932,200069,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51449,200070,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51450,200071,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51451,200072,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46933,200073,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51452,200074,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46934,200075,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51453,200076,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46935,200078,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46936,200079,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51454,200080,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46937,200081,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51455,200082,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51456,200083,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51457,200084,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51458,200086,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51459,200087,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51460,200088,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51461,200089,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51462,200090,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46938,200091,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51463,200092,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46939,200093,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46940,200095,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51464,200096,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51465,200097,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51466,200098,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51467,200099,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46941,200100,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46942,200103,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46943,200104,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46944,200105,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51468,200106,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51469,200107,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51470,200109,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51471,200110,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51472,200111,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51473,200112,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51474,200113,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46945,200114,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46946,200115,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46947,200116,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46948,200117,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51475,200118,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51476,200120,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46949,200121,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51477,200122,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51478,200123,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46950,200125,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51479,200127,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51480,200128,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46951,200131,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51481,200132,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46952,200133,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51482,200134,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51483,200135,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46953,200136,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51484,200137,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46954,200138,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51485,200139,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46955,200142,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46956,200143,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51486,200144,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46957,200147,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46958,200148,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51487,200149,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51488,200152,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46959,200153,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51489,200154,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46960,200156,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51490,200158,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51491,200159,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51492,200160,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46961,200161,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46962,200162,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51493,200165,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51494,200166,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51495,200167,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51496,200168,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51497,200169,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46963,200170,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51498,200172,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46964,200173,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51499,200174,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51500,200175,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51501,200176,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46965,200177,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51502,200178,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46966,200179,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51503,200181,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51504,200182,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46967,200183,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
46968,200184,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51505,200185,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46969,200187,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51506,200188,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51507,200189,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46970,200190,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51508,200192,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51509,200193,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51510,200194,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51511,200196,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51512,200197,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51513,200199,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51514,200200,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51515,200201,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46971,200203,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51516,200204,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51517,200205,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46972,200206,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51518,200207,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
46973,200208,CF016A1P010m,Rental,"",1.0,0.0,1.0,0
51519,200209,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51520,200211,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51521,200212,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51522,200214,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51523,200215,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51524,200216,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51525,200218,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51526,200219,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
51527,200220,CF016A1P010m,Rental,"",1.0,0.0,1.0,1.0
